,text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
482,"@PatBrownShow Love you on #flu! Madame Comedienne Truth-teller, when will you be on @2DopeQueens?",FALSE,0,PatBrownShow,2/18/19 11:18,FALSE,NA,1.09746E+18,222217845,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",chinyereosuji,0,FALSE,FALSE,NA,NA
483,"RT @HHSGov: Anyone can get #flu, but some groupsâ€”like young childrenâ€”can have a higher risk of flu-related complications. Keep yourself andâ€_",FALSE,0,NA,2/18/19 10:17,FALSE,NA,1.09744E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",hhsregion3,7,TRUE,FALSE,NA,NA
484,"RT @gilsimmons: Plan on snow in the morning. I will miss you and it is killing me to not go in, but Doctor's orders prevail! #Flu #WTNHweatâ€_",FALSE,0,NA,2/18/19 3:47,FALSE,NA,1.09734E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Imagecaptured,8,TRUE,FALSE,NA,NA
485,"RT @SGottliebFDA: #Flu activity is picking up. It looks like a predominant H1N1 season, which tends to peak late. There's a small amount ofâ€_",FALSE,0,NA,2/18/19 2:45,FALSE,NA,1.09733E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",cjregan99,64,TRUE,FALSE,NA,NA
486,"RT @gilsimmons: Plan on snow in the morning. I will miss you and it is killing me to not go in, but Doctor's orders prevail! #Flu #WTNHweatâ€_",FALSE,0,NA,2/18/19 2:18,FALSE,NA,1.09732E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",CARLA1331,8,TRUE,FALSE,NA,NA
487,"What's worse than your 6-year-old having the flu? Getting your 6-year-old who has the flu to take the #Tamiflu becâ€_ https://t.co/jwNFa0PHUa",FALSE,3,NA,2/18/19 2:08,TRUE,NA,1.09732E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",caniscareyou,0,FALSE,FALSE,NA,NA
488,"RT @gilsimmons: Plan on snow in the morning. I will miss you and it is killing me to not go in, but Doctor's orders prevail! #Flu #WTNHweatâ€_",FALSE,0,NA,2/18/19 2:07,FALSE,NA,1.09732E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",amy_hudak,8,TRUE,FALSE,NA,NA
489,"RT @OscilloUSA: Used for more than 70 years and available in 50 countries, Oscillococcinum remains the overall best-selling #flu medicine iâ€_",FALSE,0,NA,2/18/19 2:00,FALSE,NA,1.09732E+18,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",Shanelp5,6,TRUE,FALSE,NA,NA
490,"Having a cup of nighttime Theraflu &amp; then hopefully, falling asleep. Add fever to the list of my ills. _Ÿ_’_Ÿ˜·_Ÿ_§_Ÿ_• #fluâ€_ https://t.co/TlSmOixa4M",FALSE,1,NA,2/18/19 1:58,TRUE,NA,1.09731E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",coll_mahoney,0,FALSE,FALSE,NA,NA
491,"RT @gilsimmons: Plan on snow in the morning. I will miss you and it is killing me to not go in, but Doctor's orders prevail! #Flu #WTNHweatâ€_",FALSE,0,NA,2/18/19 1:35,FALSE,NA,1.09731E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",feliciamapuzzo,8,TRUE,FALSE,NA,NA
492,"RT @gilsimmons: Plan on snow in the morning. I will miss you and it is killing me to not go in, but Doctor's orders prevail! #Flu #WTNHweatâ€_",FALSE,0,NA,2/18/19 1:29,FALSE,NA,1.09731E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",JerriBarney,8,TRUE,FALSE,NA,NA
493,"RT @gilsimmons: Plan on snow in the morning. I will miss you and it is killing me to not go in, but Doctor's orders prevail! #Flu #WTNHweatâ€_",FALSE,0,NA,2/18/19 1:18,FALSE,NA,1.0973E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",LadyMhere4u,8,TRUE,FALSE,NA,NA
494,RT @famfightflu: Data released by @CDCFlu suggests this season's flu vaccine has been 47% effective at preventing medically attended #flu iâ€_,FALSE,0,NA,2/18/19 1:14,FALSE,NA,1.0973E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ArthurCaplan,1,TRUE,FALSE,NA,NA
495,"RT @OscilloUSA: Used for more than 70 years and available in 50 countries, Oscillococcinum remains the overall best-selling #flu medicine iâ€_",FALSE,0,NA,2/18/19 0:32,FALSE,NA,1.09729E+18,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",janakparsons,6,TRUE,FALSE,NA,NA
496,"Plan on snow in the morning. I will miss you and it is killing me to not go in, but Doctor's orders prevail! #Fluâ€_ https://t.co/EVWrHBbUvt",FALSE,99,NA,2/18/19 0:30,TRUE,NA,1.09729E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",gilsimmons,8,FALSE,FALSE,NA,NA
497,"RT @HHSGov: Anyone can get #flu, but some groupsâ€”like young childrenâ€”can have a higher risk of flu-related complications. Keep yourself andâ€_",FALSE,0,NA,2/18/19 0:02,FALSE,NA,1.09729E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",HHSRegion4,7,TRUE,FALSE,NA,NA
498,I woke up yesterday with a chest cold and by the evening I had a fever of 101.4 and I was shivering uncontrollably.â€_ https://t.co/Y0Gp9vT0Uu,FALSE,0,NA,2/17/19 22:27,TRUE,NA,1.09726E+18,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",JoshCBeaman,0,FALSE,FALSE,NA,NA
499,"#ICYMI: 2019 #flu season has been less severe than last year, and it may be thanks to a better match with the fluâ€_ https://t.co/9siYT46CWi",FALSE,1,NA,2/17/19 22:00,TRUE,NA,1.09725E+18,NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",NFIDvaccines,0,FALSE,FALSE,NA,NA
500,"RT @OscilloUSA: Used for more than 70 years and available in 50 countries, Oscillococcinum remains the overall best-selling #flu medicine iâ€_",FALSE,0,NA,2/17/19 21:50,FALSE,NA,1.09725E+18,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",dknightatboiron,6,TRUE,FALSE,NA,NA
501,"RT @OscilloUSA: Used for more than 70 years and available in 50 countries, Oscillococcinum remains the overall best-selling #flu medicine iâ€_",FALSE,0,NA,2/17/19 21:05,FALSE,NA,1.09724E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RussMontgomery4,6,TRUE,FALSE,NA,NA
502,"RT @HHSGov: Anyone can get #flu, but some groupsâ€”like young childrenâ€”can have a higher risk of flu-related complications. Keep yourself andâ€_",FALSE,0,NA,2/17/19 20:50,FALSE,NA,1.09724E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",IlisaPaul,7,TRUE,FALSE,NA,NA
503,"RT @HHSGov: Anyone can get #flu, but some groupsâ€”like young childrenâ€”can have a higher risk of flu-related complications. Keep yourself andâ€_",FALSE,0,NA,2/17/19 20:44,FALSE,NA,1.09724E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",HHSRegion8,7,TRUE,FALSE,NA,NA
504,"Anyone can get #flu, but some groupsâ€”like young childrenâ€”can have a higher risk of flu-related complications. Keepâ€_ https://t.co/700PKWukaQ",FALSE,14,NA,2/17/19 20:43,TRUE,NA,1.09723E+18,NA,"<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>",HHSGov,7,FALSE,FALSE,NA,NA
505,"RT @famfightflu: The CDC estimates that 15.2 - 17.8 million people have been sickened by flu, 7.2 - 8.4 have visited the doctor due to flu,â€_",FALSE,0,NA,2/17/19 20:29,FALSE,NA,1.09723E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",BaronianConsult,4,TRUE,FALSE,NA,NA
506,Data released by @CDCFlu suggests this season's flu vaccine has been 47% effective at preventing medically attendedâ€_ https://t.co/gE8PfgHXeq,FALSE,3,NA,2/17/19 20:28,TRUE,NA,1.09723E+18,NA,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",famfightflu,1,FALSE,FALSE,NA,NA
507,RT @SterileSpace: Video: See how quickly #flu germs spread in a classroom https://t.co/lKG06Moaq6,FALSE,0,NA,2/17/19 19:43,FALSE,NA,1.09722E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",OfficePro5,1,TRUE,FALSE,NA,NA
508,Bon Secours Health System is no latecomer to telehealth and other innovations. #Telehealth tools have helped improvâ€_ https://t.co/fNGH9Kcqeq,FALSE,0,NA,2/17/19 19:08,TRUE,NA,1.09721E+18,NA,"<a href=""http://www.hubspot.com/"" rel=""nofollow"">HubSpot</a>",TelemedLeaders,0,FALSE,FALSE,NA,NA
509,"RT @famfightflu: The CDC estimates that 15.2 - 17.8 million people have been sickened by flu, 7.2 - 8.4 have visited the doctor due to flu,â€_",FALSE,0,NA,2/17/19 18:20,FALSE,NA,1.0972E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",flatc41,4,TRUE,FALSE,NA,NA
510,"revisiting a sad past#flu https://t.co/2DxXR2fXH5",FALSE,0,NA,2/17/19 18:06,FALSE,NA,1.0972E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",EqualRightsMama,0,FALSE,FALSE,NA,NA
511,RT @IAmBiotech: #CRISPR Could Make You Immune to the #Flu - Futurism https://t.co/7RYe3mFgdX,FALSE,0,NA,2/17/19 17:11,FALSE,NA,1.09718E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",JohnNosta,3,TRUE,FALSE,NA,NA
512,"If you think that you can catch the #flu from a flu shot, think again. vybe has more info on the different betweenâ€_ https://t.co/s2GIM8yBMF",FALSE,1,NA,2/17/19 17:00,TRUE,NA,1.09718E+18,NA,"<a href=""https://www.heyorca.com"" rel=""nofollow"">HeyOrca</a>",vybecare,0,FALSE,FALSE,NA,NA
513,Answer: https://t.co/UrIEGxmdrp #CONtrivia #medicaltrivia #flu #cardiology #influenza https://t.co/7Mfu7XDsUG,FALSE,0,NA,2/17/19 17:00,FALSE,NA,1.09718E+18,NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",Consultant360,1,FALSE,FALSE,NA,NA
514,Healthy Tips for #Flu Season Travel: A primary immune deficiency patientâ€™s advice for staying well on the road https://t.co/47765QfGUV,FALSE,6,NA,2/17/19 16:48,FALSE,NA,1.09718E+18,NA,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",CSLBehring,0,FALSE,FALSE,NA,NA
515,Video: See how quickly #flu germs spread in a classroom https://t.co/lKG06Moaq6,FALSE,0,NA,2/17/19 16:15,FALSE,NA,1.09717E+18,NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",SterileSpace,1,FALSE,FALSE,NA,NA
