"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"68","RT @Renovation_Tea: Don't go it alone!  Support a healthy immune system naturally with all #organic free radical fighting and detoxifying #…",FALSE,0,NA,2019-02-20 17:39:09,FALSE,NA,"1098275879850074113",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Crypto_Dak",8,TRUE,FALSE,NA,NA
"69","RT @Renovation_Tea: Don't go it alone!  Support a healthy immune system naturally with all #organic free radical fighting and detoxifying #…",FALSE,0,NA,2019-02-20 17:30:15,FALSE,NA,"1098273639588392965",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","XVG_Bridget",8,TRUE,FALSE,NA,NA
"70","RT @Renovation_Tea: Don't go it alone!  Support a healthy immune system naturally with all #organic free radical fighting and detoxifying #…",FALSE,0,NA,2019-02-20 17:24:39,FALSE,NA,"1098272231694700545",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KyleRash4",8,TRUE,FALSE,NA,NA
"71","Don't go it alone!  Support a healthy immune system naturally with all #organic free radical fighting and detoxifyi… https://t.co/AzGOq5Lwd6",FALSE,8,NA,2019-02-20 15:20:04,TRUE,NA,"1098240879725285377",NA,"<a href=""https://postcron.com"" rel=""nofollow"">Postcron App</a>","Renovation_Tea",8,FALSE,FALSE,NA,NA
"72","How can you protect yourself and your loved ones from the #flu? Get vaccinated, and encourage your loved ones to do… https://t.co/gkqcEL1WTp",FALSE,0,NA,2019-02-20 15:05:20,TRUE,NA,"1098237172308684800",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","impacturgentSA",0,FALSE,FALSE,NA,NA
"73","Seems like a good time to stay home and get some Tamiflu. #tamiflu #flu #telemedicine #onlinedoctor https://t.co/paMMaUkdrh",FALSE,0,NA,2019-02-20 06:38:04,FALSE,NA,"1098109514014908416",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Docinaboxus",0,FALSE,FALSE,NA,NA
"74","RT @Renovation_Tea: Don't go it alone!  Support a healthy immune system naturally with all #organic free radical fighting and detoxifying #…",FALSE,0,NA,2019-02-20 00:47:35,FALSE,NA,"1098021311920656384",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SeriousIda",7,TRUE,FALSE,NA,NA
"75","RT @Renovation_Tea: Don't go it alone!  Support a healthy immune system naturally with all #organic free radical fighting and detoxifying #…",FALSE,0,NA,2019-02-20 00:45:50,FALSE,NA,"1098020869828431873",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DamonGrovesReal",7,TRUE,FALSE,NA,NA
"76","RT @Renovation_Tea: Don't go it alone!  Support a healthy immune system naturally with all #organic free radical fighting and detoxifying #…",FALSE,0,NA,2019-02-20 00:45:18,FALSE,NA,"1098020736411881479",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","PenceDr",7,TRUE,FALSE,NA,NA
"77","RT @Renovation_Tea: Don't go it alone!  Support a healthy immune system naturally with all #organic free radical fighting and detoxifying #…",FALSE,0,NA,2019-02-20 00:41:53,FALSE,NA,"1098019875560321024",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","DinahQChon",7,TRUE,FALSE,NA,NA
"78","RT @Renovation_Tea: Don't go it alone!  Support a healthy immune system naturally with all #organic free radical fighting and detoxifying #…",FALSE,0,NA,2019-02-20 00:38:01,FALSE,NA,"1098018904067186688",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","XVG_Bridget",7,TRUE,FALSE,NA,NA
"79","RT @Renovation_Tea: Don't go it alone!  Support a healthy immune system naturally with all #organic free radical fighting and detoxifying #…",FALSE,0,NA,2019-02-20 00:22:39,FALSE,NA,"1098015038248570883",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","KhronosCryptos",7,TRUE,FALSE,NA,NA
